Timestamp,Packets_per_sec,Packet_Size
2025-11-05 01:25:00.874557,2225,1618
2025-11-05 01:25:01.874557,1086,520
2025-11-05 01:25:02.874557,3227,1796
2025-11-05 01:25:03.874557,2187,1894
2025-11-05 01:25:04.874557,4735,1133
2025-11-05 01:25:05.874557,2071,624
2025-11-05 01:25:06.874557,3527,274
2025-11-05 01:25:07.874557,3587,105
2025-11-05 01:25:08.874557,1795,603
2025-11-05 01:25:09.874557,1473,258
2025-11-05 01:25:10.874557,3446,1631
2025-11-05 01:25:11.874557,100,1305
2025-11-05 01:25:12.874557,3501,1408
2025-11-05 01:25:13.874557,4654,1961
2025-11-05 01:25:14.874557,396,756
2025-11-05 01:25:15.874557,802,1458
2025-11-05 01:25:16.874557,4256,1354
2025-11-05 01:25:17.874557,1107,715
2025-11-05 01:25:18.874557,726,788
2025-11-05 01:25:19.874557,3402,260
2025-11-05 01:25:20.874557,1389,156
2025-11-05 01:25:21.874557,223,855
2025-11-05 01:25:22.874557,4543,191
2025-11-05 01:25:23.874557,1268,1550
2025-11-05 01:25:24.874557,1717,882
2025-11-05 01:25:25.874557,206,482
2025-11-05 01:25:26.874557,4107,1538
2025-11-05 01:25:27.874557,4522,319
2025-11-05 01:25:28.874557,4215,260
2025-11-05 01:25:29.874557,4334,771
2025-11-05 01:25:30.874557,506,1109
2025-11-05 01:25:31.874557,1669,1542
2025-11-05 01:25:32.874557,765,1264
2025-11-05 01:25:33.874557,2151,1376
2025-11-05 01:25:34.874557,1052,1251
2025-11-05 01:25:35.874557,4236,1282
2025-11-05 01:25:36.874557,4908,1825
2025-11-05 01:25:37.874557,3702,499
2025-11-05 01:25:38.874557,1294,1847
2025-11-05 01:25:39.874557,2044,825
2025-11-05 01:25:40.874557,2322,1174
2025-11-05 01:25:41.874557,1278,1589
2025-11-05 01:25:42.874557,98,1390
2025-11-05 01:25:43.874557,3891,784
2025-11-05 01:25:44.874557,3219,1698
2025-11-05 01:25:45.874557,921,1896
2025-11-05 01:25:46.874557,3164,1700
2025-11-05 01:25:47.874557,525,1156
2025-11-05 01:25:48.874557,3340,205
2025-11-05 01:25:49.874557,430,1359
2025-11-05 01:25:50.874557,4148,442
2025-11-05 01:25:51.874557,1849,503
2025-11-05 01:25:52.874557,152,360
2025-11-05 01:25:53.874557,4814,887
2025-11-05 01:25:54.874557,2280,1314
2025-11-05 01:25:55.874557,3447,1907
2025-11-05 01:25:56.874557,1253,760
2025-11-05 01:25:57.874557,4639,502
2025-11-05 01:25:58.874557,4510,1963
2025-11-05 01:25:59.874557,3771,744
2025-11-05 01:26:00.874557,3448,371
2025-11-05 01:26:01.874557,376,1158
2025-11-05 01:26:02.874557,3337,1918
2025-11-05 01:26:03.874557,4368,360
2025-11-05 01:26:04.874557,1519,1761
2025-11-05 01:26:05.874557,4012,594
2025-11-05 01:26:06.874557,3756,322
2025-11-05 01:26:07.874557,1467,263
2025-11-05 01:26:08.874557,4349,1502
2025-11-05 01:26:09.874557,2710,1045
2025-11-05 01:26:10.874557,3398,299
2025-11-05 01:26:11.874557,4526,1756
2025-11-05 01:26:12.874557,3583,515
2025-11-05 01:26:13.874557,3012,1778
2025-11-05 01:26:14.874557,3427,712
2025-11-05 01:26:15.874557,1596,416
2025-11-05 01:26:16.874557,335,1722
2025-11-05 01:26:17.874557,1354,797
2025-11-05 01:26:18.874557,2077,400
2025-11-05 01:26:19.874557,1786,1786
2025-11-05 01:26:20.874557,1402,1410
2025-11-05 01:26:21.874557,1859,948
2025-11-05 01:26:22.874557,2891,875
2025-11-05 01:26:23.874557,2309,1593
2025-11-05 01:26:24.874557,1486,129
2025-11-05 01:26:25.874557,2376,174
2025-11-05 01:26:26.874557,788,300
2025-11-05 01:26:27.874557,4633,167
2025-11-05 01:26:28.874557,4685,146
2025-11-05 01:26:29.874557,2731,1975
2025-11-05 01:26:30.874557,2916,455
2025-11-05 01:26:31.874557,3700,1204
2025-11-05 01:26:32.874557,4699,704
2025-11-05 01:26:33.874557,2343,1297
2025-11-05 01:26:34.874557,4886,408
2025-11-05 01:26:35.874557,4518,1929
2025-11-05 01:26:36.874557,1360,1562
2025-11-05 01:26:37.874557,4737,1291
2025-11-05 01:26:38.874557,1802,513
2025-11-05 01:26:39.874557,1197,248
2025-11-05 01:26:40.874557,2611,1992
2025-11-05 01:26:41.874557,183,1903
2025-11-05 01:26:42.874557,176,921
2025-11-05 01:26:43.874557,1530,1299
2025-11-05 01:26:44.874557,4459,675
2025-11-05 01:26:45.874557,1402,1676
2025-11-05 01:26:46.874557,903,1802
2025-11-05 01:26:47.874557,4864,1199
2025-11-05 01:26:48.874557,2506,1999
2025-11-05 01:26:49.874557,2712,1366
2025-11-05 01:26:50.874557,3098,1339
2025-11-05 01:26:51.874557,655,211
2025-11-05 01:26:52.874557,1989,842
2025-11-05 01:26:53.874557,4606,1136
2025-11-05 01:26:54.874557,3895,498
2025-11-05 01:26:55.874557,4490,447
2025-11-05 01:26:56.874557,893,1281
2025-11-05 01:26:57.874557,3698,1655
2025-11-05 01:26:58.874557,1664,352
2025-11-05 01:26:59.874557,3705,194
2025-11-05 01:27:00.874557,1566,1810
2025-11-05 01:27:01.874557,467,1204
2025-11-05 01:27:02.874557,1074,916
2025-11-05 01:27:03.874557,666,926
2025-11-05 01:27:04.874557,2750,996
2025-11-05 01:27:05.874557,1128,1582
2025-11-05 01:27:06.874557,2275,1230
2025-11-05 01:27:07.874557,1955,801
2025-11-05 01:27:08.874557,882,1247
2025-11-05 01:27:09.874557,3651,1084
2025-11-05 01:27:10.874557,4739,1011
2025-11-05 01:27:11.874557,3467,1770
2025-11-05 01:27:12.874557,1481,943
2025-11-05 01:27:13.874557,1508,1318
2025-11-05 01:27:14.874557,680,1507
2025-11-05 01:27:15.874557,2123,972
2025-11-05 01:27:16.874557,3010,1222
2025-11-05 01:27:17.874557,2822,346
2025-11-05 01:27:18.874557,3800,234
2025-11-05 01:27:19.874557,2774,1276
2025-11-05 01:27:20.874557,2553,883
2025-11-05 01:27:21.874557,3859,259
2025-11-05 01:27:22.874557,2020,1534
2025-11-05 01:27:23.874557,148,1528
2025-11-05 01:27:24.874557,1143,458
2025-11-05 01:27:25.874557,2226,653
2025-11-05 01:27:26.874557,1926,763
2025-11-05 01:27:27.874557,2084,1603
2025-11-05 01:27:28.874557,4235,1333
2025-11-05 01:27:29.874557,2134,257
2025-11-05 01:27:30.874557,4374,1765
2025-11-05 01:27:31.874557,1155,933
2025-11-05 01:27:32.874557,821,1576
2025-11-05 01:27:33.874557,1960,272
2025-11-05 01:27:34.874557,4368,1738
2025-11-05 01:27:35.874557,2624,1803
2025-11-05 01:27:36.874557,1125,987
2025-11-05 01:27:37.874557,3241,1443
2025-11-05 01:27:38.874557,3131,1793
2025-11-05 01:27:39.874557,4103,1182
2025-11-05 01:27:40.874557,2846,950
2025-11-05 01:27:41.874557,3760,1016
2025-11-05 01:27:42.874557,3039,1131
2025-11-05 01:27:43.874557,4838,1105
2025-11-05 01:27:44.874557,4685,1312
2025-11-05 01:27:45.874557,2492,289
2025-11-05 01:27:46.874557,2922,829
2025-11-05 01:27:47.874557,3365,1128
2025-11-05 01:27:48.874557,3476,776
2025-11-05 01:27:49.874557,1640,1812
2025-11-05 01:27:50.874557,2228,1272
2025-11-05 01:27:51.874557,800,254
2025-11-05 01:27:52.874557,1200,260
2025-11-05 01:27:53.874557,3350,273
2025-11-05 01:27:54.874557,3011,709
2025-11-05 01:27:55.874557,2980,265
2025-11-05 01:27:56.874557,438,673
2025-11-05 01:27:57.874557,2989,710
2025-11-05 01:27:58.874557,2234,944
2025-11-05 01:27:59.874557,3680,1663
2025-11-05 01:28:00.874557,3925,1976
2025-11-05 01:28:01.874557,1544,601
2025-11-05 01:28:02.874557,901,1087
2025-11-05 01:28:03.874557,793,517
2025-11-05 01:28:04.874557,464,283
2025-11-05 01:28:05.874557,4276,555
2025-11-05 01:28:06.874557,1426,142
2025-11-05 01:28:07.874557,1389,927
2025-11-05 01:28:08.874557,3580,1801
2025-11-05 01:28:09.874557,1134,796
2025-11-05 01:28:10.874557,1818,419
2025-11-05 01:28:11.874557,2608,326
2025-11-05 01:28:12.874557,1189,1670
2025-11-05 01:28:13.874557,4517,1949
2025-11-05 01:28:14.874557,4237,1372
2025-11-05 01:28:15.874557,133,349
2025-11-05 01:28:16.874557,2687,846
2025-11-05 01:28:17.874557,1668,658
2025-11-05 01:28:18.874557,4082,619
2025-11-05 01:28:19.874557,150,1025
2025-11-05 01:28:20.874557,3016,1920
2025-11-05 01:28:21.874557,4578,1711
2025-11-05 01:28:22.874557,970,932
2025-11-05 01:28:23.874557,4337,292
2025-11-05 01:28:24.874557,4450,346
2025-11-05 01:28:25.874557,1060,1332
2025-11-05 01:28:26.874557,123,808
2025-11-05 01:28:27.874557,2493,1197
2025-11-05 01:28:28.874557,1589,1964
2025-11-05 01:28:29.874557,4972,1030
2025-11-05 01:28:30.874557,1783,1688
2025-11-05 01:28:31.874557,1837,1472
2025-11-05 01:28:32.874557,4527,440
2025-11-05 01:28:33.874557,3407,707
2025-11-05 01:28:34.874557,2082,1230
2025-11-05 01:28:35.874557,2507,1952
2025-11-05 01:28:36.874557,4238,353
2025-11-05 01:28:37.874557,3929,979
2025-11-05 01:28:38.874557,1049,1949
2025-11-05 01:28:39.874557,1042,1234
2025-11-05 01:28:40.874557,3817,866
2025-11-05 01:28:41.874557,511,1177
2025-11-05 01:28:42.874557,3116,1636
2025-11-05 01:28:43.874557,4630,1928
2025-11-05 01:28:44.874557,378,279
2025-11-05 01:28:45.874557,2424,484
2025-11-05 01:28:46.874557,4188,1341
2025-11-05 01:28:47.874557,1700,762
2025-11-05 01:28:48.874557,1410,1915
2025-11-05 01:28:49.874557,4931,112
2025-11-05 01:28:50.874557,2847,1018
2025-11-05 01:28:51.874557,3808,622
2025-11-05 01:28:52.874557,1043,467
2025-11-05 01:28:53.874557,2446,226
2025-11-05 01:28:54.874557,3063,1043
2025-11-05 01:28:55.874557,98,1544
2025-11-05 01:28:56.874557,1646,848
2025-11-05 01:28:57.874557,2784,1659
2025-11-05 01:28:58.874557,1903,315
2025-11-05 01:28:59.874557,4816,1394
2025-11-05 01:29:00.874557,3838,1278
2025-11-05 01:29:01.874557,1567,149
2025-11-05 01:29:02.874557,1481,1160
2025-11-05 01:29:03.874557,3856,1001
2025-11-05 01:29:04.874557,1406,1745
2025-11-05 01:29:05.874557,2706,943
2025-11-05 01:29:06.874557,4782,1856
2025-11-05 01:29:07.874557,2494,798
2025-11-05 01:29:08.874557,1195,1134
2025-11-05 01:29:09.874557,4738,301
2025-11-05 01:29:10.874557,1257,1950
2025-11-05 01:29:11.874557,1172,417
2025-11-05 01:29:12.874557,4225,427
2025-11-05 01:29:13.874557,4241,899
2025-11-05 01:29:14.874557,366,497
2025-11-05 01:29:15.874557,1565,1687
2025-11-05 01:29:16.874557,2740,1964
2025-11-05 01:29:17.874557,4972,1360
2025-11-05 01:29:18.874557,3242,1205
2025-11-05 01:29:19.874557,3861,1320
2025-11-05 01:29:20.874557,4398,1969
2025-11-05 01:29:21.874557,1142,1320
2025-11-05 01:29:22.874557,2344,1488
2025-11-05 01:29:23.874557,156,976
2025-11-05 01:29:24.874557,4282,1925
2025-11-05 01:29:25.874557,1062,440
2025-11-05 01:29:26.874557,4788,1236
2025-11-05 01:29:27.874557,2552,742
2025-11-05 01:29:28.874557,2448,1679
2025-11-05 01:29:29.874557,1165,1003
2025-11-05 01:29:30.874557,2039,1618
2025-11-05 01:29:31.874557,2907,1116
2025-11-05 01:29:32.874557,2019,1315
2025-11-05 01:29:33.874557,3344,434
2025-11-05 01:29:34.874557,64,1861
2025-11-05 01:29:35.874557,2931,1780
2025-11-05 01:29:36.874557,1315,1591
2025-11-05 01:29:37.874557,4379,892
2025-11-05 01:29:38.874557,4882,1682
2025-11-05 01:29:39.874557,4161,217
2025-11-05 01:29:40.874557,3060,753
2025-11-05 01:29:41.874557,2380,635
2025-11-05 01:29:42.874557,1157,211
2025-11-05 01:29:43.874557,3175,660
2025-11-05 01:29:44.874557,3239,963
2025-11-05 01:29:45.874557,4828,1551
2025-11-05 01:29:46.874557,4408,1386
2025-11-05 01:29:47.874557,4485,1654
2025-11-05 01:29:48.874557,4036,1904
2025-11-05 01:29:49.874557,2199,252
2025-11-05 01:29:50.874557,316,1795
2025-11-05 01:29:51.874557,303,473
2025-11-05 01:29:52.874557,4343,1139
2025-11-05 01:29:53.874557,3136,1016
2025-11-05 01:29:54.874557,3665,917
2025-11-05 01:29:55.874557,4224,1461
2025-11-05 01:29:56.874557,3523,109
2025-11-05 01:29:57.874557,4568,1636
2025-11-05 01:29:58.874557,2000,685
2025-11-05 01:29:59.874557,76,1834
2025-11-05 01:30:00.874557,4305,563
2025-11-05 01:30:01.874557,381,992
2025-11-05 01:30:02.874557,3114,565
2025-11-05 01:30:03.874557,4938,635
2025-11-05 01:30:04.874557,4894,618
2025-11-05 01:30:05.874557,598,1940
2025-11-05 01:30:06.874557,4132,1109
2025-11-05 01:30:07.874557,407,938
2025-11-05 01:30:08.874557,1263,833
2025-11-05 01:30:09.874557,3968,566
2025-11-05 01:30:10.874557,3179,708
2025-11-05 01:30:11.874557,1812,693
2025-11-05 01:30:12.874557,807,490
2025-11-05 01:30:13.874557,2180,1735
2025-11-05 01:30:14.874557,4037,1160
2025-11-05 01:30:15.874557,3779,717
2025-11-05 01:30:16.874557,4052,700
2025-11-05 01:30:17.874557,342,492
2025-11-05 01:30:18.874557,3711,1548
2025-11-05 01:30:19.874557,919,466
2025-11-05 01:30:20.874557,2993,1161
2025-11-05 01:30:21.874557,3614,1567
2025-11-05 01:30:22.874557,4858,918
2025-11-05 01:30:23.874557,56,1760
2025-11-05 01:30:24.874557,1340,148
2025-11-05 01:30:25.874557,3476,950
2025-11-05 01:30:26.874557,1127,442
2025-11-05 01:30:27.874557,4953,1601
2025-11-05 01:30:28.874557,883,1985
2025-11-05 01:30:29.874557,2811,301
2025-11-05 01:30:30.874557,4448,1985
2025-11-05 01:30:31.874557,278,1693
2025-11-05 01:30:32.874557,417,312
2025-11-05 01:30:33.874557,329,565
2025-11-05 01:30:34.874557,4400,1319
2025-11-05 01:30:35.874557,1069,1956
2025-11-05 01:30:36.874557,500,427
2025-11-05 01:30:37.874557,1241,1383
2025-11-05 01:30:38.874557,2054,619
2025-11-05 01:30:39.874557,3350,1756
2025-11-05 01:30:40.874557,1039,1457
2025-11-05 01:30:41.874557,3366,388
2025-11-05 01:30:42.874557,3965,1793
2025-11-05 01:30:43.874557,4993,694
2025-11-05 01:30:44.874557,4052,462
2025-11-05 01:30:45.874557,1087,1424
2025-11-05 01:30:46.874557,3273,1075
2025-11-05 01:30:47.874557,353,1793
2025-11-05 01:30:48.874557,4631,1607
2025-11-05 01:30:49.874557,4945,816
2025-11-05 01:30:50.874557,1064,1523
2025-11-05 01:30:51.874557,4481,1759
2025-11-05 01:30:52.874557,821,986
2025-11-05 01:30:53.874557,226,979
2025-11-05 01:30:54.874557,2580,1797
2025-11-05 01:30:55.874557,1204,1526
2025-11-05 01:30:56.874557,1717,1724
2025-11-05 01:30:57.874557,3783,1723
2025-11-05 01:30:58.874557,4121,1107
2025-11-05 01:30:59.874557,2735,931
2025-11-05 01:31:00.874557,534,1917
2025-11-05 01:31:01.874557,3020,1327
2025-11-05 01:31:02.874557,4912,350
2025-11-05 01:31:03.874557,3321,1333
2025-11-05 01:31:04.874557,4345,1970
2025-11-05 01:31:05.874557,274,1568
2025-11-05 01:31:06.874557,4102,994
2025-11-05 01:31:07.874557,4067,109
2025-11-05 01:31:08.874557,3147,1686
2025-11-05 01:31:09.874557,2717,1182
2025-11-05 01:31:10.874557,255,1237
2025-11-05 01:31:11.874557,167,308
2025-11-05 01:31:12.874557,3567,1198
2025-11-05 01:31:13.874557,202,812
2025-11-05 01:31:14.874557,1188,1706
2025-11-05 01:31:15.874557,4156,1504
2025-11-05 01:31:16.874557,1345,871
2025-11-05 01:31:17.874557,2307,589
2025-11-05 01:31:18.874557,4571,1026
2025-11-05 01:31:19.874557,1638,1213
2025-11-05 01:31:20.874557,1900,1639
2025-11-05 01:31:21.874557,1774,125
2025-11-05 01:31:22.874557,3803,241
2025-11-05 01:31:23.874557,562,978
2025-11-05 01:31:24.874557,977,330
2025-11-05 01:31:25.874557,3107,1236
2025-11-05 01:31:26.874557,3972,107
2025-11-05 01:31:27.874557,1082,593
2025-11-05 01:31:28.874557,3408,566
2025-11-05 01:31:29.874557,2391,1909
2025-11-05 01:31:30.874557,88,825
2025-11-05 01:31:31.874557,309,1043
2025-11-05 01:31:32.874557,367,744
2025-11-05 01:31:33.874557,4330,387
2025-11-05 01:31:34.874557,529,1083
2025-11-05 01:31:35.874557,4366,1470
2025-11-05 01:31:36.874557,2242,640
2025-11-05 01:31:37.874557,3331,232
2025-11-05 01:31:38.874557,4043,1667
2025-11-05 01:31:39.874557,631,1679
2025-11-05 01:31:40.874557,4448,1684
2025-11-05 01:31:41.874557,1359,431
2025-11-05 01:31:42.874557,4726,1055
2025-11-05 01:31:43.874557,949,1956
2025-11-05 01:31:44.874557,1526,993
2025-11-05 01:31:45.874557,3792,1856
2025-11-05 01:31:46.874557,4410,518
2025-11-05 01:31:47.874557,1227,1128
2025-11-05 01:31:48.874557,2041,1657
2025-11-05 01:31:49.874557,3494,325
2025-11-05 01:31:50.874557,2271,1036
2025-11-05 01:31:51.874557,1386,500
2025-11-05 01:31:52.874557,3686,1266
2025-11-05 01:31:53.874557,4866,1090
2025-11-05 01:31:54.874557,3270,937
2025-11-05 01:31:55.874557,4956,1151
2025-11-05 01:31:56.874557,4358,1864
2025-11-05 01:31:57.874557,2639,985
2025-11-05 01:31:58.874557,2586,154
2025-11-05 01:31:59.874557,2742,1067
2025-11-05 01:32:00.874557,2560,1149
2025-11-05 01:32:01.874557,1216,1827
2025-11-05 01:32:02.874557,314,1768
2025-11-05 01:32:03.874557,1389,1596
2025-11-05 01:32:04.874557,2603,1296
2025-11-05 01:32:05.874557,2401,121
2025-11-05 01:32:06.874557,996,819
2025-11-05 01:32:07.874557,4502,1097
2025-11-05 01:32:08.874557,548,218
2025-11-05 01:32:09.874557,3176,632
2025-11-05 01:32:10.874557,4022,1995
2025-11-05 01:32:11.874557,2798,1427
2025-11-05 01:32:12.874557,564,259
2025-11-05 01:32:13.874557,3930,104
2025-11-05 01:32:14.874557,4746,277
2025-11-05 01:32:15.874557,3613,446
2025-11-05 01:32:16.874557,4198,1295
2025-11-05 01:32:17.874557,430,1996
2025-11-05 01:32:18.874557,2340,190
2025-11-05 01:32:19.874557,329,1529
2025-11-05 01:32:20.874557,3203,409
2025-11-05 01:32:21.874557,2884,925
2025-11-05 01:32:22.874557,3570,1349
2025-11-05 01:32:23.874557,3528,846
2025-11-05 01:32:24.874557,1788,1625
2025-11-05 01:32:25.874557,1065,716
2025-11-05 01:32:26.874557,3683,1364
2025-11-05 01:32:27.874557,563,1386
2025-11-05 01:32:28.874557,1359,763
2025-11-05 01:32:29.874557,3278,1677
2025-11-05 01:32:30.874557,1353,1414
2025-11-05 01:32:31.874557,4626,273
2025-11-05 01:32:32.874557,4427,1292
2025-11-05 01:32:33.874557,1502,1206
2025-11-05 01:32:34.874557,3910,1504
2025-11-05 01:32:35.874557,3900,1206
2025-11-05 01:32:36.874557,387,857
2025-11-05 01:32:37.874557,3672,307
2025-11-05 01:32:38.874557,4486,1862
2025-11-05 01:32:39.874557,2271,1979
2025-11-05 01:32:40.874557,2315,448
2025-11-05 01:32:41.874557,2766,1021
2025-11-05 01:32:42.874557,4238,1364
2025-11-05 01:32:43.874557,3504,1423
2025-11-05 01:32:44.874557,2950,841
2025-11-05 01:32:45.874557,1666,1342
2025-11-05 01:32:46.874557,4774,1996
2025-11-05 01:32:47.874557,638,715
2025-11-05 01:32:48.874557,4204,1273
2025-11-05 01:32:49.874557,1306,1367
2025-11-05 01:32:50.874557,1463,1294
2025-11-05 01:32:51.874557,2003,442
2025-11-05 01:32:52.874557,85,350
2025-11-05 01:32:53.874557,575,373
2025-11-05 01:32:54.874557,1045,144
2025-11-05 01:32:55.874557,4024,224
2025-11-05 01:32:56.874557,624,1760
2025-11-05 01:32:57.874557,4916,875
2025-11-05 01:32:58.874557,187,1891
2025-11-05 01:32:59.874557,1636,968
2025-11-05 01:33:00.874557,2737,1783
2025-11-05 01:33:01.874557,2694,837
2025-11-05 01:33:02.874557,4306,834
2025-11-05 01:33:03.874557,1712,1822
2025-11-05 01:33:04.874557,4446,1831
2025-11-05 01:33:05.874557,4204,884
2025-11-05 01:33:06.874557,324,1454
2025-11-05 01:33:07.874557,4975,666
2025-11-05 01:33:08.874557,1829,597
2025-11-05 01:33:09.874557,969,1124
2025-11-05 01:33:10.874557,318,1619
2025-11-05 01:33:11.874557,4814,542
2025-11-05 01:33:12.874557,4831,512
2025-11-05 01:33:13.874557,3500,880
2025-11-05 01:33:14.874557,3694,378
2025-11-05 01:33:15.874557,4664,443
2025-11-05 01:33:16.874557,3699,976
2025-11-05 01:33:17.874557,1059,610
2025-11-05 01:33:18.874557,1540,1790
2025-11-05 01:33:19.874557,3685,1104
2025-11-05 01:33:20.874557,3222,911
2025-11-05 01:33:21.874557,4899,1926
2025-11-05 01:33:22.874557,959,677
2025-11-05 01:33:23.874557,546,605
2025-11-05 01:33:24.874557,3871,1221
2025-11-05 01:33:25.874557,3368,1059
2025-11-05 01:33:26.874557,1898,1088
2025-11-05 01:33:27.874557,3723,629
2025-11-05 01:33:28.874557,1092,502
2025-11-05 01:33:29.874557,3306,1916
2025-11-05 01:33:30.874557,433,1305
2025-11-05 01:33:31.874557,2410,321
2025-11-05 01:33:32.874557,3847,160
2025-11-05 01:33:33.874557,1114,1033
2025-11-05 01:33:34.874557,2155,1168
2025-11-05 01:33:35.874557,1453,319
2025-11-05 01:33:36.874557,3073,560
2025-11-05 01:33:37.874557,2648,1113
2025-11-05 01:33:38.874557,2294,692
2025-11-05 01:33:39.874557,4001,842
2025-11-05 01:33:40.874557,1643,1862
2025-11-05 01:33:41.874557,4450,1215
2025-11-05 01:33:42.874557,4625,1978
2025-11-05 01:33:43.874557,4543,673
2025-11-05 01:33:44.874557,2501,166
2025-11-05 01:33:45.874557,2206,971
2025-11-05 01:33:46.874557,230,1549
2025-11-05 01:33:47.874557,1963,990
2025-11-05 01:33:48.874557,619,690
2025-11-05 01:33:49.874557,4476,1614
2025-11-05 01:33:50.874557,1924,744
2025-11-05 01:33:51.874557,2626,882
2025-11-05 01:33:52.874557,3303,845
2025-11-05 01:33:53.874557,4929,223
2025-11-05 01:33:54.874557,3607,801
2025-11-05 01:33:55.874557,1201,1152
2025-11-05 01:33:56.874557,2083,1611
2025-11-05 01:33:57.874557,4359,285
2025-11-05 01:33:58.874557,3814,1877
2025-11-05 01:33:59.874557,189,1848
2025-11-05 01:34:00.874557,1169,927
2025-11-05 01:34:01.874557,4889,952
2025-11-05 01:34:02.874557,645,1752
2025-11-05 01:34:03.874557,4572,1061
2025-11-05 01:34:04.874557,3190,731
2025-11-05 01:34:05.874557,2868,1664
2025-11-05 01:34:06.874557,424,1426
2025-11-05 01:34:07.874557,366,518
2025-11-05 01:34:08.874557,639,461
2025-11-05 01:34:09.874557,787,300
2025-11-05 01:34:10.874557,4778,187
2025-11-05 01:34:11.874557,1893,985
